temp_treat,little_r,little_d,little_b
20-25,0.40476491272810805,0.01795905048457185,0.4227239632126799
20-25,0.4101699391463235,0.030439813451278882,0.4406097525976024
20-25,0.4083603536396267,0.026819882700564297,0.435180236340191
20-25,0.4012863318646725,0.018356684215353178,0.4196430160800257
20-25,0.4051922013083212,0.02242304253591574,0.42761524384423694
20-25,0.40872566525981313,0.02853561714849082,0.437261282408304
20-25,0.4140871589394489,0.027322349066267137,0.44140950800571604
20-25,0.41170069874350046,0.024425999265614687,0.43612669800911513
20-25,0.4005125644953978,0.025237905590111832,0.42575047008550965
20-25,0.39795738811272147,0.029270560412039535,0.427227948524761
20-25,0.41260611035934114,0.021151746675678762,0.4337578570350199
20-25,0.40372171947016666,0.02626575708087665,0.4299874765510433
20-25,0.4076310089123739,0.01829836895253223,0.42592937786490614
20-25,0.40569163923889895,0.02458360391166694,0.43027524315056587
20-25,0.4080624842086691,0.02235063463122875,0.43041311883989786
20-25,0.4073784808344232,0.022850576539709698,0.43022905737413286
20-25,0.4122761403486792,0.023323854172768346,0.43559999452144754
20-25,0.41212149943371645,0.025441685373879815,0.43756318480759626
20-25,0.4032335894341092,0.017713963923224225,0.4209475533573334
20-25,0.4039055324948034,0.014065211601130206,0.4179707440959336
20-25,0.40505747127012254,0.021241966593571693,0.42629943786369423
20-25,0.41256358845938906,0.02895975681967832,0.4415233452790674
20-25,0.4080912921611049,0.025352519921997753,0.4334438120831027
20-25,0.40535839315130373,0.029707246741069386,0.4350656398923731
20-25,0.40801568202608185,0.025337709008228366,0.4333533910343102
20-25,0.4031423569537062,0.025596292679756737,0.4287386496334629
20-25,0.3996793042195285,0.024850535276526725,0.4245298394960553
20-25,0.4034005634782377,0.017684373988817816,0.42108493746705555
20-25,0.4076123571110194,0.01818953115460358,0.425801888265623
20-25,0.4136628272431081,0.014938957142059995,0.4286017843851681
20-25,0.4054133221753541,0.021814995434649022,0.42722831761000313
20-25,0.4079569658727591,0.030045089913182527,0.43800205578594165
20-25,0.40685419776296494,0.026861030236636926,0.4337152279996019
20-25,0.4065512051631441,0.025633626190802034,0.43218483135394614
20-25,0.40511716402571646,0.027436442839857786,0.43255360686557426
20-25,0.4060443836483608,0.026714541694039792,0.4327589253424006
20-25,0.4057614591118195,0.016687742043909187,0.4224492011557287
20-25,0.4117533184892649,0.021571051131343583,0.4333243696206085
20-25,0.41099359478161623,0.02345873052611307,0.4344523253077293
20-25,0.41339481760684454,0.02220968688185531,0.43560450448869986
20-25,0.4089758708862762,0.026948347312325534,0.4359242181986017
20-25,0.40440537948122823,0.023248808175017406,0.42765418765624563
20-25,0.40343294870858615,0.029951063813954477,0.4333840125225406
20-25,0.40729465851251223,0.02291116802118121,0.43020582653369344
20-25,0.4059111419931236,0.015736771315340813,0.4216479133084644
20-25,0.4054227670903839,0.022508368900790606,0.4279311359911745
20-25,0.4070884922069324,0.03140813215027196,0.4384966243572043
20-25,0.4052599978766312,0.016718943567889277,0.42197894144452047
20-25,0.40892531913914004,0.02675170489295891,0.43567702403209896
20-25,0.4081790588883083,0.029473632432771686,0.43765269132108
20-25,0.4133882621475814,0.025251019010847555,0.43863928115842893
20-25,0.40909786241291723,0.03310020265350626,0.4421980650664235
20-25,0.40838393724694244,0.016115710055787057,0.4244996473027295
20-25,0.4119081290458122,0.019430184931690624,0.43133831397750283
20-25,0.4088999778985272,0.02269928552411876,0.431599263422646
20-25,0.41148931712761877,0.023754810827356455,0.43524412795497525
20-25,0.40443435533408556,0.021948773187526333,0.42638312852161186
20-25,0.4098279257272686,0.02893363406079395,0.4387615597880626
20-25,0.40622724557686746,0.029254840029684776,0.4354820856065522
20-25,0.40680298957475436,0.01810239009200691,0.4249053796667613
20-25,0.4038260280471871,0.019699656495328004,0.4235256845425151
20-25,0.4157518998107438,0.025572405159655552,0.4413243049703993
20-25,0.4072230868747911,0.015846204048639703,0.42306929092343076
20-25,0.4127227323409961,0.02141525542713217,0.4341379877681283
20-25,0.40439329060826035,0.01710104178648038,0.4214943323947407
20-25,0.4099149878992236,0.01943562272470718,0.42935061062393076
20-25,0.40576738449767075,0.016921768894819514,0.42268915339249025
20-25,0.4058211300517611,0.015846825907169765,0.4216679559589309
20-25,0.4042542897768229,0.02476773322303607,0.4290220229998589
20-25,0.4079107110719638,0.02506889488121842,0.43297960595318224
20-25,0.40751833593598624,0.021036764468023272,0.4285551004040095
20-25,0.4044712431001476,0.023020331644349273,0.42749157474449684
20-25,0.41290693104114534,0.017085452710300465,0.42999238375144583
20-25,0.40572122840074215,0.023897211808150718,0.4296184402088929
20-25,0.40327934052307124,0.021876870054738803,0.42515621057781006
20-25,0.413214247602642,0.019131890676409205,0.4323461382790512
20-25,0.4078620626249729,0.026254904699013367,0.43411696732398625
20-25,0.40554314645707545,0.01735625390224224,0.4228994003593177
20-25,0.40176016854061336,0.023710556951292705,0.42547072549190607
20-25,0.4072578682891937,0.02233718388155359,0.4295950521707473
20-25,0.41262803974072165,0.01696003197040666,0.42958807171112834
20-25,0.4084030345949936,0.024438010315531996,0.4328410449105256
20-25,0.4107100331511184,0.02577705250394781,0.4364870856550662
20-25,0.4072778800895268,0.02633484877455919,0.43361272886408597
20-25,0.40478507871322744,0.018156575304749487,0.42294165401797695
20-25,0.40613680105421013,0.024729233477953385,0.4308660345321635
20-25,0.4069610526699486,0.019222145469667398,0.42618319813961597
20-25,0.401642508093896,0.019072555383519353,0.4207150634774154
20-25,0.40421498250886556,0.02274167818690074,0.4269566606957663
20-25,0.408278046974659,0.0228476687707158,0.43112571574537484
20-25,0.40837326333516394,0.02074757292644764,0.42912083626161157
20-25,0.40441039324704964,0.022898417650968946,0.4273088108980186
20-25,0.4094817024773166,0.02244257319613982,0.43192427567345637
20-25,0.4032655368438419,0.019834156736596248,0.4230996935804382
20-25,0.4137842204469372,0.020726080785693993,0.4345103012326312
20-25,0.4018183660065825,0.02262589187505465,0.42444425788163714
20-25,0.40570071128545865,0.015362242579129472,0.42106295386458814
20-25,0.4069524037432272,0.02240991777574954,0.42936232151897674
20-25,0.4118474546274439,0.023265242393198236,0.4351126970206421
20-25,0.4087587690840918,0.03257709465308749,0.4413358637371793
20-25,0.4109464326790688,0.021172282248434156,0.4321187149275029
20-25,0.4037582425771932,0.02843176938965538,0.4321900119668486
20-25,0.4070277918037346,0.017596305815616883,0.4246240976193515
20-25,0.40875032757714,0.01818138237972062,0.42693170995686064
20-25,0.4082058341026573,0.02658877072729249,0.4347946048299498
20-25,0.4097950062822204,0.01888016296348733,0.4286751692457077
20-25,0.4017955556816341,0.018044393988143004,0.4198399496697771
20-25,0.4137146665545284,0.02841996037396047,0.44213462692848887
20-25,0.4102213420613867,0.015427600621765892,0.4256489426831526
20-25,0.41116363413728596,0.024658114526147315,0.43582174866343326
20-25,0.411569932621939,0.017656773400633693,0.42922670602257273
20-25,0.41094621723622593,0.022220142852941122,0.43316636008916704
20-25,0.4064621773614771,0.017560705289121657,0.4240228826505988
20-25,0.41038212393230844,0.019398799039406053,0.4297809229717145
20-25,0.4123239397566159,0.01521821144626725,0.42754215120288314
20-25,0.3973151835736186,0.01842928582942375,0.4157444694030424
20-25,0.40164268999239117,0.020911728787964365,0.42255441878035555
20-25,0.41304557772665607,0.02417603634975182,0.43722161407640786
20-25,0.4095111298602191,0.023828066518325267,0.43333919637854434
20-25,0.4153453972792544,0.018030080826537412,0.4333754781057918
20-25,0.4061349082047784,0.02152670665749036,0.4276616148622687
20-25,0.41032102093511896,0.023757510340743908,0.4340785312758629
20-25,0.4013120131458793,0.027870903441264704,0.42918291658714397
20-25,0.40699556294668593,0.020262386664639885,0.4272579496113258
20-25,0.41097313699915716,0.022790551620303526,0.4337636886194607
20-25,0.40429920798183505,0.026985074533035856,0.4312842825148709
20-25,0.40753031069224604,0.01699706293840906,0.4245273736306551
20-25,0.404924222645915,0.02119892436594409,0.42612314701185905
20-25,0.40206096661025026,0.02384023439878124,0.4259012010090315
20-25,0.4082745962736053,0.02718319990437314,0.4354577961779784
20-25,0.40582058341069105,0.018591069214298116,0.42441165262498914
20-25,0.40388949791930046,0.02724420883349301,0.43113370675279344
20-25,0.4100650329570155,0.02468406337557575,0.4347490963325913
20-25,0.409105920713414,0.02832792555595272,0.4374338462693667
20-25,0.4125784442504616,0.025700136904156158,0.43827858115461776
20-25,0.4084883493936629,0.02348505239876841,0.4319734017924313
20-25,0.4094791834822613,0.02863176808447312,0.4381109515667344
20-25,0.40593835072817647,0.02625010495529824,0.4321884556834747
20-25,0.4085957030599997,0.02357514355612576,0.4321708466161255
20-25,0.40688985588394205,0.016748559039443237,0.4236384149233853
20-25,0.4105958688750579,0.027134804101139685,0.43773067297619755
20-25,0.4050229726972187,0.022337903830321828,0.4273608765275405
20-25,0.4013358019321918,0.020938478613287414,0.4222742805454792
20-25,0.4061662524345331,0.020774087100455953,0.42694033953498906
20-25,0.40410351450231374,0.017091397837966024,0.4211949123402798
20-25,0.4043725980631778,0.030092596969497346,0.43446519503267517
20-25,0.40436950616569106,0.029307142993741053,0.4336766491594321
20-25,0.40358388186292204,0.01886952981633947,0.42245341167926154
20-25,0.4050876338312078,0.01414122230658546,0.41922885613779326
20-25,0.4076064856787165,0.024844432040573124,0.4324509177192896
20-25,0.40762645704817113,0.020664104723682096,0.4282905617718532
20-25,0.4113172610436742,0.02965846478394044,0.4409757258276147
20-25,0.41226067370052666,0.03102042990971844,0.4432811036102451
20-25,0.4083798368670471,0.025556310946693347,0.43393614781374046
20-25,0.4111100865798398,0.023152985639885743,0.4342630722197255
20-25,0.4053291750489091,0.028741020153276276,0.43407019520218537
20-25,0.4054626527828929,0.013675090793610022,0.4191377435765029
20-25,0.4115899846532295,0.0216103439931042,0.4332003286463337
20-25,0.40702944279882314,0.020610315202465944,0.42763975800128906
20-25,0.4049018753959833,0.023361565900747887,0.4282634412967312
20-25,0.40845389946819166,0.028771935467472406,0.4372258349356641
20-25,0.4092341692260347,0.02470306688002854,0.4339372361060633
20-25,0.40485497905548673,0.0202958468104929,0.42515082586597963
20-25,0.40415552948780653,0.02030277109285745,0.42445830058066397
20-25,0.4085627177156225,0.015978171175422787,0.4245408888910453
20-25,0.4118575756015774,0.02651247267209088,0.43837004827366827
20-25,0.40580329412883176,0.02335030223766517,0.4291535963664969
20-25,0.4054651756765089,0.02405757175651254,0.42952274743302143
20-25,0.40268629002563194,0.0260941565483072,0.42878044657393916
20-25,0.41114237271863524,0.02831117475392908,0.4394535474725643
20-25,0.4159250238201391,0.018226301683866835,0.4341513255040059
20-25,0.41057250494521874,0.024413368263523937,0.43498587320874266
20-25,0.41213662961956093,0.025340255545740733,0.43747688516530164
20-25,0.41448954478057043,0.03315812439048644,0.44764766917105686
20-25,0.4098291429027495,0.027418067305053404,0.43724721020780294
20-25,0.40388544961073025,0.020625720469712762,0.42451117008044303
20-25,0.40684658155243736,0.03009335095775183,0.4369399325101892
20-25,0.40955043889317416,0.026000709995302414,0.43555114888847657
20-25,0.40693974572710395,0.0240978084080355,0.43103755413513944
20-25,0.4110737753592652,0.022770001391011718,0.4338437767502769
20-25,0.40575288459917846,0.016488387176539693,0.42224127177571813
20-25,0.4085071994615897,0.015837331035053276,0.424344530496643
20-25,0.41651769468535055,0.01952085037248848,0.436038545057839
20-25,0.40405733596925125,0.02165190978873447,0.42570924575798574
20-25,0.3983480170426045,0.01566773341234746,0.4140157504549519
20-25,0.4159495545352113,0.02825702318007374,0.44420657771528504
20-25,0.41855053336522297,0.024990898437786888,0.44354143180300987
20-25,0.40632209683370824,0.015763447941024408,0.42208554477473265
20-25,0.407903221034512,0.024328444794366147,0.4322316658288781
20-25,0.4077442181226389,0.01452067873441866,0.42226489685705754
20-25,0.40821164915513847,0.02227484822061569,0.4304864973757542
20-25,0.41215099594054894,0.01812610484431801,0.4302771007848669
20-25,0.40768716106883396,0.022350067436803338,0.4300372285056373
20-25,0.4064651493620471,0.025705116521400017,0.4321702658834471
20-25,0.4086536775035242,0.0220342824229968,0.43068795992652104
20-25,0.4133513606175911,0.0239835188716942,0.4373348794892853
20-25,0.4056736657250192,0.02950418650783543,0.4351778522328546
20-25,0.41314061719988093,0.02887510624599816,0.4420157234458791
20-25,0.40195491648794396,0.017740535953124893,0.4196954524410689
20-25,0.40373333453317956,0.017967683480284654,0.4217010180134642
20-25,0.40556734256255894,0.01913585286462296,0.4247031954271819
20-25,0.4099063986331285,0.015405813561925472,0.425312212195054
20-25,0.4020658976960154,0.025656331257220964,0.42772222895323636
20-25,0.410724790501705,0.029946096718262715,0.4406708872199677
20-25,0.412785959347841,0.026093050621160085,0.4388790099690011
20-25,0.4143876434138941,0.02274293806627073,0.4371305814801648
20-25,0.410965038539166,0.027039413410124967,0.43800445194929094
20-25,0.40806386430897607,0.020063814738690417,0.42812767904766647
20-25,0.402646558524254,0.01678568046492595,0.41943223898918
20-25,0.4099751743185378,0.025292492140618524,0.4352676664591563
20-25,0.40953476642082315,0.023552853211313132,0.43308761963213627
20-25,0.40911591712855594,0.02217919269661538,0.43129510982517133
20-25,0.4088599347288628,0.020373615030877354,0.42923354975974015
20-25,0.40842367657719586,0.019277854425335333,0.42770153100253117
20-25,0.41054316412327435,0.025627368183659682,0.43617053230693403
20-25,0.4075199367033327,0.023065299989634924,0.4305852366929676
20-25,0.4062945441429998,0.015288846102143497,0.4215833902451433
20-25,0.40409914407658,0.017108250028252333,0.4212073941048323
20-25,0.40761109823746644,0.014941536011768132,0.42255263424923456
20-25,0.40965754032380775,0.02034373208354775,0.4300012724073555
20-25,0.40782955774702717,0.019912268836604775,0.42774182658363197
20-25,0.4064241872208023,0.025749497631777946,0.43217368485258023
20-25,0.40309020636143894,0.026257075690228282,0.4293472820516672
20-25,0.4091159792106523,0.01924954455676694,0.4283655237674192
20-25,0.40959447298773227,0.031527370145555796,0.44112184313328806
20-25,0.40637314735490637,0.021546122613940906,0.42791926996884727
20-25,0.40541029528018524,0.026589909161369853,0.43200020444155507
20-25,0.40847065230428586,0.020787282877562208,0.42925793518184807
20-25,0.4056701974752129,0.01586400032580355,0.4215341978010164
20-25,0.4080632937187251,0.015503379471920571,0.42356667319064567
20-25,0.41416701377938864,0.0198556380908071,0.43402265187019573
20-25,0.40212578899826756,0.024199002494836572,0.42632479149310415
20-25,0.40853393859307763,0.023221709470164838,0.43175564806324246
20-25,0.4154422195516327,0.020897025229845,0.4363392447814777
20-25,0.4046695512172023,0.035017934970645564,0.4396874861878478
20-25,0.40778457800579876,0.029619264846410732,0.4374038428522095
20-25,0.40256966548321,0.018702644821238255,0.4212723103044482
20-25,0.4070211515391562,0.024412311627430176,0.4314334631665864
20-25,0.407652980253421,0.012752124396855458,0.4204051046502765
20-25,0.4040310501225472,0.015249010583523842,0.41928006070607104
20-25,0.4051690608604049,0.02706075470761659,0.4322298155680215
20-25,0.4052020269715766,0.02347060535980246,0.42867263233137903
20-25,0.4113120338981636,0.016405195893335646,0.4277172297914993
20-25,0.40886046836322754,0.019245572399597635,0.42810604076282516
20-25,0.4087119805794561,0.026475223478598563,0.43518720405805467
20-25,0.40771892271907423,0.024200465748949237,0.43191938846802347
20-25,0.4119814518423563,0.018752779105428517,0.4307342309477848
20-25,0.4000529101902142,0.02115103750919566,0.4212039476994099
20-25,0.4083353420217439,0.020678310679712528,0.4290136527014564
20-25,0.4143889535336149,0.024323178146835676,0.43871213168045053
20-25,0.40784342716992833,0.0225789290118051,0.4304223561817334
20-25,0.4084018188641859,0.025266142247800404,0.4336679611119863
20-25,0.40594487836666,0.01945628062538004,0.42540115899204
20-25,0.41119220912586646,0.025321330974968713,0.43651354010083515
20-25,0.40361514250207076,0.024177998249776456,0.4277931407518472
20-25,0.406602582902898,0.028074609626274803,0.4346771925291728
20-25,0.40967102739830086,0.020339286308185774,0.4300103137064866
20-25,0.40824106294444956,0.018336497160444425,0.426577560104894
20-25,0.40189122481022094,0.02253308074195777,0.4244243055521787
20-25,0.4021059305329696,0.023937058283301532,0.4260429888162711
20-25,0.40668092496247066,0.02735954184367638,0.43404046680614705
20-25,0.40897936571526594,0.019897146238325246,0.42887651195359117
20-25,0.410702179223211,0.02347389822400492,0.4341760774472159
20-25,0.4083734792269995,0.02843072678907045,0.43680420601606995
20-25,0.40803665177515636,0.024782558512514465,0.43281921028767084
20-25,0.4112654863168348,0.032966139328473615,0.4442316256453084
20-25,0.40408169977619174,0.022298022061285755,0.4263797218374775
20-25,0.4093059567760756,0.02424887581322264,0.4335548325892983
20-25,0.4033011454585999,0.0333557770318543,0.4366569224904542
20-25,0.41409170189609057,0.01902337787690627,0.43311507977299685
20-25,0.40166678064489264,0.019074453363198674,0.4207412340080913
20-25,0.40718523841525556,0.020728419997559724,0.42791365841281526
20-25,0.4113444124993596,0.03175980105768342,0.443104213557043
20-25,0.40771494338864533,0.02566772228685752,0.4333826656755029
20-25,0.4086051827760536,0.024961404136178953,0.4335665869122326
20-25,0.4094983008324408,0.02584573763048899,0.4353440384629298
20-25,0.41185119590857283,0.026802136916280056,0.43865333282485286
20-25,0.407310279390886,0.021659893405245163,0.42897017279613114
20-25,0.4074754082486499,0.01784541715074949,0.4253208253993994
20-25,0.413003110251374,0.022072335563493625,0.4350754458148676
20-25,0.41112404226870597,0.020350823195044367,0.43147486546375036
20-25,0.41016739873560853,0.02479215274646641,0.43495955148207494
20-25,0.40600745016248196,0.02329278900921902,0.42930023917170096
20-25,0.4077487492185142,0.02526240573212098,0.43301115495063514
20-25,0.40718249750060065,0.01842003130768722,0.42560252880828786
20-25,0.4095494085702911,0.02352611626711753,0.43307552483740863
20-25,0.4082290366179857,0.023391553409700713,0.43162059002768643
20-25,0.40150374263608185,0.021775061688017343,0.4232788043240992
20-25,0.40705906896780636,0.02702972505432904,0.4340887940221354
20-25,0.4052977692797831,0.02304534675959107,0.4283431160393742
20-25,0.40797007547793207,0.019253146796375003,0.4272232222743071
20-25,0.4075317246908918,0.030927058985882157,0.43845878367677393
20-25,0.4036505966438479,0.017920757220825412,0.4215713538646733
20-25,0.40890985440821576,0.02162476917600459,0.43053462358422034
20-25,0.4070539946710859,0.032563187755375665,0.43961718242646153
20-25,0.4044037154648343,0.021877236124286693,0.426280951589121
20-25,0.40514653908833004,0.020222287619057866,0.4253688267073879
20-25,0.4146180115672619,0.020348069472485894,0.4349660810397478
20-25,0.41036121415734683,0.02495663338116867,0.4353178475385155
20-25,0.39714091063010565,0.019965858635119724,0.4171067692652254
20-25,0.4046900239556306,0.027313111501777794,0.43200313545740837
20-25,0.40056319524073003,0.020767806097011964,0.421331001337742
20-25,0.4027249237076865,0.0209189457187051,0.4236438694263916
20-25,0.4029627468198019,0.022119235050897756,0.4250819818706996
20-25,0.40752415818635945,0.019588118789628378,0.42711227697598786
20-25,0.4095576497144032,0.020753162732831294,0.4303108124472345
20-25,0.40480934850588673,0.017817207100791023,0.4226265556066778
20-25,0.40599015917389836,0.020012359826485852,0.4260025190003842
20-25,0.4033180308435948,0.02623954366380659,0.4295575745074014
20-25,0.409832205767154,0.0266009620031378,0.43643316777029184
20-25,0.40733880345083817,0.016822590736703003,0.4241613941875412
20-25,0.4031747259417085,0.023147858128315366,0.4263225840700239
20-25,0.40763815688547433,0.017209642165612757,0.4248477990510871
20-25,0.4090038126000918,0.021187415151931545,0.43019122775202334
20-25,0.41065075186613526,0.017856932378317935,0.4285076842444532
20-25,0.40987870951298144,0.024737963012557467,0.4346166725255389
20-25,0.4109590320687621,0.018582694049803724,0.42954172611856584
20-25,0.40939226370505843,0.02527506965364745,0.4346673333587059
20-25,0.40841272517700344,0.01904376235030929,0.42745648752731275
20-25,0.41958545888745924,0.02350073950573526,0.4430861983931945
20-25,0.40734886366941975,0.02316206624101618,0.43051092991043594
20-25,0.4100333515932597,0.028540495860232763,0.4385738474534925
20-25,0.4050220986324854,0.020540024495450268,0.4255621231279357
20-25,0.40624874640135095,0.023727122779245713,0.42997586918059666
20-25,0.409700668605559,0.023057275889195587,0.4327579444947546
20-25,0.40619105184478893,0.016938252834275476,0.4231293046790644
20-25,0.398824669038704,0.01471983017353788,0.4135444992122419
20-25,0.40599700006165806,0.029210354561758606,0.43520735462341664
20-25,0.4085535822644963,0.02740865490289872,0.435962237167395
20-25,0.40884104506985786,0.019502773494099054,0.4283438185639569
20-25,0.40846307107542695,0.017625043169752847,0.4260881142451798
20-25,0.4126790080186538,0.022827146620872974,0.4355061546395268
20-25,0.40872902739587474,0.0201917520683063,0.42892077946418106
20-25,0.41360435759200515,0.017751053947280653,0.4313554115392858
20-25,0.4064650502194799,0.01936527354464041,0.4258303237641203
20-25,0.40300590283076343,0.02558746897596329,0.42859337180672674
20-25,0.41068085608644994,0.02105381807854918,0.4317346741649991
20-25,0.4075642967835606,0.02691731302617945,0.43448160980974004
20-25,0.41226045557689805,0.02229340030099457,0.43455385587789264
20-25,0.40525841203655033,0.022129774622779704,0.42738818665933004
20-25,0.4039321333506143,0.0192473520226184,0.4231794853732327
20-25,0.40396229642067005,0.019983574044651238,0.4239458704653213
20-25,0.4059656183687549,0.028453553907765647,0.43441917227652055
20-25,0.4049777564882045,0.020502771041594915,0.4254805275297994
20-25,0.4064276632632464,0.019929252423565944,0.4263569156868124
20-25,0.4097437020215678,0.025734447213963882,0.4354781492355317
20-25,0.403825692513483,0.020148756671435522,0.4239744491849185
20-25,0.3985932913485849,0.024292883784291255,0.42288617513287613
20-25,0.4106942596709606,0.0211536065754295,0.43184786624639016
20-25,0.40136523818485403,0.025994848734888793,0.4273600869197428
20-25,0.40292157663732614,0.023610477752103176,0.4265320543894293
20-25,0.4049449825220646,0.025537620001083745,0.43048260252314835
20-25,0.4141345278593079,0.027224529460906005,0.44135905732021385
20-25,0.40312275739203235,0.022895384238352835,0.4260181416303852
20-25,0.4063312650371285,0.02475681171562119,0.43108807675274974
20-25,0.40958276387036086,0.017159865073118924,0.4267426289434798
20-25,0.4109174807882825,0.021725370770654062,0.43264285155893656
20-25,0.4053202442489203,0.017898943251584903,0.42321918750050525
20-25,0.40978528181441015,0.027292888025191767,0.4370781698396019
20-25,0.4082264322166057,0.01556413742226979,0.4237905696388755
20-25,0.40217574235627124,0.0199541753271391,0.42212991768341035
20-25,0.40934192834048083,0.019913332774986473,0.4292552611154673
20-25,0.40586578698480447,0.01790252844495603,0.4237683154297605
20-25,0.4056586767227631,0.025291275325176926,0.43094995204794007
20-25,0.4112954392608838,0.02118308812684769,0.4324785273877315
20-25,0.4154698001841161,0.01867335523053441,0.43414315541465054
20-25,0.4096316412613027,0.015355951236135836,0.4249875924974385
20-25,0.4092559670660251,0.026186735050042268,0.43544270211606734
20-25,0.40990504144296236,0.02620863761002705,0.4361136790529894
20-25,0.41196219277600804,0.02456288467212732,0.43652507744813535
20-25,0.4076507351491336,0.021279348148978763,0.42893008329811233
20-25,0.40647456457542563,0.034852764332522435,0.44132732890794807
20-25,0.41181990947913616,0.022407592841706393,0.43422750232084256
20-25,0.4125691675414919,0.017252351189228077,0.42982151873072
20-25,0.40661306154591725,0.023260501143872188,0.42987356268978943
20-25,0.4064218201004082,0.022530161288617026,0.42895198138902524
20-25,0.40690077397068203,0.02641225348096207,0.4333130274516441
20-25,0.40395352518585553,0.02370649085408892,0.42766001603994447
20-25,0.40901355777714316,0.02091778100152067,0.42993133877866385
20-25,0.4082332090003278,0.02527503374337655,0.4335082427437043
20-25,0.4121150452238884,0.017998479614316585,0.43011352483820503
20-25,0.4113770941035831,0.015050532581303604,0.4264276266848867
20-25,0.41355725832503265,0.016203071677739656,0.4297603300027723
20-25,0.40026642602363927,0.021681345184624747,0.421947771208264
20-25,0.40339068722640314,0.02829171549979148,0.4316824027261946
20-25,0.4126511151927133,0.01923784368658856,0.43188895887930184
20-25,0.4081420540194868,0.020737407378657587,0.42887946139814437
20-25,0.40693036856582804,0.02308546270773678,0.4300158312735648
20-25,0.40941473433045233,0.013300954461518468,0.4227156887919708
20-25,0.40592101055153806,0.021717550680140557,0.42763856123167865
20-25,0.40825781068640943,0.027848790551830906,0.43610660123824035
20-25,0.4095986870654028,0.02432304679048363,0.43392173385588645
20-25,0.4039077492814227,0.01986220221518483,0.4237699514966075
20-25,0.40367739820654047,0.020382515682834047,0.42405991388937453
20-25,0.4071268715758621,0.017603658172963013,0.4247305297488251
20-25,0.40242668183488867,0.02546392745046016,0.42789060928534883
20-25,0.4102722071125521,0.020189932556466974,0.43046213966901903
20-25,0.40745065961616245,0.02760013076458969,0.4350507903807521
20-25,0.41402749048237136,0.015004727008006799,0.4290322174903782
20-25,0.4083746317507411,0.02084397702387839,0.42921860877461954
20-25,0.40883672307172353,0.024864605351634927,0.43370132842335846
20-25,0.40572379661783126,0.020188655056120525,0.42591245167395175
20-25,0.3959073683605835,0.024197171117601807,0.42010453947818527
20-25,0.40304212671121326,0.02334730913026225,0.4263894358414755
20-25,0.40777810506512496,0.019332756247779657,0.4271108613129046
20-25,0.40772847006115764,0.016005244065496037,0.42373371412665367
20-25,0.4116262048297478,0.018035149423069878,0.4296613542528177
20-25,0.41042041831846343,0.02994425657067795,0.4403646748891414
20-25,0.40908265571020647,0.030159510993759072,0.43924216670396554
20-25,0.40325506673694683,0.019425116689401216,0.42268018342634806
20-25,0.4115239977557457,0.02079804679583344,0.4323220445515792
20-25,0.4076453065040664,0.02323872794268725,0.4308840344467536
20-25,0.4100283860705609,0.02208860501263593,0.43211699108319684
20-25,0.41241403550314604,0.022703383249755876,0.4351174187529019
20-25,0.4051334099601566,0.02507114509208528,0.4302045550522419
20-25,0.4098867190256708,0.027554025598990083,0.43744074462466087
20-25,0.407983397386686,0.0230264978518328,0.4310098952385188
20-25,0.40576709359883567,0.01879518822123119,0.42456228182006683
20-25,0.40637752560978596,0.025773278154275547,0.4321508037640615
20-25,0.40887952547574974,0.026577521611406155,0.4354570470871559
20-25,0.4082271490405895,0.038391440765943634,0.44661858980653313
20-25,0.4060731147044189,0.024235495767547716,0.43030861047196667
20-25,0.4071142603555096,0.02256159238205168,0.4296758527375613
20-25,0.406951866158524,0.019718315565006483,0.4266701817235305
20-25,0.40415301852255386,0.028213519915517522,0.4323665384380714
20-25,0.4040027285264528,0.025644932632651947,0.42964766115910474
20-25,0.40828136437494317,0.02232505710908701,0.43060642148403017
20-25,0.41273137164253987,0.028510917333062314,0.4412422889756022
20-25,0.4012446811881602,0.021012340188999612,0.4222570213771598
20-25,0.39909800154070557,0.019383285566624366,0.41848128710732996
20-25,0.4145236029021801,0.02197309931127617,0.43649670221345627
20-25,0.41035329260873926,0.02235270788870393,0.4327060004974432
20-25,0.4046838498104028,0.014225444970952031,0.4189092947813548
20-25,0.40951730838171524,0.013186746101210069,0.4227040544829253
20-25,0.40828524257869786,0.02338598758811378,0.43167123016681164
20-25,0.4116659918181986,0.019861474729206102,0.4315274665474047
20-25,0.40083731676691636,0.02442647451871271,0.4252637912856291
20-25,0.4140626045036201,0.029632402001958262,0.44369500650557836
20-25,0.40188062083212245,0.017819589701341104,0.41970021053346357
20-25,0.4138530031611577,0.02843323750168984,0.44228624066284755
20-25,0.4106709024409798,0.02134978150726537,0.43202068394824517
20-25,0.40824399922373183,0.022671677026008988,0.4309156762497408
20-25,0.40688983017037506,0.016096556043635926,0.42298638621401097
20-25,0.41001136102760005,0.034135539648727606,0.44414690067632767
20-25,0.41183836954379593,0.02333034889836064,0.4351687184421566
20-25,0.4080327579630772,0.01758162540335823,0.4256143833664354
20-25,0.404916841345062,0.017140129750458977,0.422056971095521
20-25,0.40899492108661545,0.027418431978138848,0.4364133530647543
20-25,0.40636414047766856,0.02256751366758902,0.4289316541452576
20-25,0.4032043676912091,0.03291518799049238,0.43611955568170147
20-25,0.41126778331523833,0.01916674346543975,0.43043452678067806
20-25,0.40264405849987084,0.022790663609470997,0.42543472210934186
